,time,type,size,price,direction
2019-12-10 09:39:00.409249000,34740.40924908,4,82,11148500,-1
2019-12-10 09:39:00.413737000,34740.413737371004,4,1,11152400,1
2019-12-10 09:39:00.414087000,34740.414086537,4,1,11152400,1
2019-12-10 09:39:05.815344000,34745.815344145,4,1,11147200,1
2019-12-10 09:39:05.816517000,34745.816516525,5,18,11145300,1
2019-12-10 09:39:05.816767000,34745.816767123,4,1,11149600,1
2019-12-10 09:39:06.581376000,34746.58137637,5,89,11149800,1
2019-12-10 09:39:06.581376000,34746.58137637,4,1,11149500,1
2019-12-10 09:39:06.583740000,34746.583740077,4,1,11149500,1
2019-12-10 09:39:06.586077000,34746.586077124,4,1,11149400,1
2019-12-10 09:39:06.588312000,34746.588312451,4,1,11149300,1
2019-12-10 09:39:07.918489000,34747.918488736,4,1,11149300,1
2019-12-10 09:39:07.919927000,34747.919926945,4,1,11149200,1
2019-12-10 09:39:07.923297000,34747.923297271,4,1,11149200,1
2019-12-10 09:39:07.926126000,34747.926125767,4,1,11149100,1
2019-12-10 09:39:08.429931000,34748.42993089,4,1,11149100,1
2019-12-10 09:39:09.556234000,34749.556233938,4,1,11149000,1
2019-12-10 09:39:09.557525000,34749.557525224,4,1,11149000,1
2019-12-10 09:39:10.086230000,34750.086229505,5,5,11148000,1
2019-12-10 09:39:10.086302000,34750.086301667005,4,5,11147900,1
2019-12-10 09:39:10.089412000,34750.089412136,4,1,11150500,1
2019-12-10 09:39:10.104761000,34750.10476055,4,1,11150900,1
2019-12-10 09:39:10.113647000,34750.11364688,4,1,11149000,1
2019-12-10 09:39:11.217136000,34751.217135711,4,1,11151500,1
2019-12-10 09:39:11.217848000,34751.217847878,5,1,11151500,1
2019-12-10 09:39:11.223049000,34751.223048799,5,1,11151500,1
2019-12-10 09:39:11.223758000,34751.223758449,5,1,11151500,1
2019-12-10 09:39:11.223793000,34751.223793368,5,1,11151500,1
2019-12-10 09:39:11.224308000,34751.224307522,5,1,11151500,1
2019-12-10 09:39:11.349621000,34751.349620919,5,1,11151500,1
2019-12-10 09:39:11.349621000,34751.349620919,4,99,11152600,-1
2019-12-10 09:39:11.976370000,34751.976370498,4,1,11152600,-1
2019-12-10 09:39:11.976460000,34751.976460104,4,9,11152600,1
2019-12-10 09:39:11.976493000,34751.97649274,4,40,11152600,1
2019-12-10 09:39:11.976569000,34751.976569462,4,1,11152600,1
2019-12-10 09:39:11.976595000,34751.976595053,4,50,11152600,1
2019-12-10 09:39:11.978091000,34751.978090791,4,1,11153200,1
2019-12-10 09:39:15.539493000,34755.539493038996,4,10,11150000,1
2019-12-10 09:39:15.539568000,34755.539567736,4,6,11150000,-1
2019-12-10 09:39:17.359595000,34757.35959544,4,1,11151100,1
2019-12-10 09:39:17.359595000,34757.35959544,4,1,11151100,1
2019-12-10 09:39:17.359641000,34757.359640716,5,58,11151000,1
2019-12-10 09:39:17.359810000,34757.359809877,5,20,11150800,1
2019-12-10 09:39:17.359810000,34757.359809877,5,2,11150200,1
2019-12-10 09:39:17.359810000,34757.359809877,4,78,11150100,1
2019-12-10 09:39:17.359839000,34757.3598385,4,22,11150100,1
2019-12-10 09:39:18.475907000,34758.475907019,5,5,11153400,1
2019-12-10 09:39:21.405532000,34761.405532052006,4,38,11153100,-1
2019-12-10 09:39:21.405536000,34761.40553582,4,5,11153100,-1
2019-12-10 09:39:21.405549000,34761.405549424,4,57,11153100,-1
2019-12-10 09:39:27.964842000,34767.964841837995,4,100,11155900,-1
2019-12-10 09:39:27.964859000,34767.964859397995,4,15,11155900,-1
2019-12-10 09:39:27.964871000,34767.964870615,4,5,11155900,-1
2019-12-10 09:39:27.964875000,34767.964874952995,4,3,11155900,-1
2019-12-10 09:39:27.964883000,34767.964882563,4,77,11155900,-1
2019-12-10 09:39:28.065922999,34768.065923468,4,1,11157300,1
2019-12-10 09:39:28.065922999,34768.065923468,4,1,11157300,1
2019-12-10 09:39:43.021822000,34783.021821889,5,1,11159900,1
2019-12-10 09:39:43.044461000,34783.044460636,5,3,11159800,1
2019-12-10 09:39:43.047064000,34783.047063679,4,19,11160000,-1
2019-12-10 09:39:43.047935000,34783.047934985,4,6,11160000,-1
2019-12-10 09:39:47.965241000,34787.96524061,5,50,11158700,1
2019-12-10 09:39:47.965241000,34787.96524061,4,50,11160000,-1
2019-12-10 09:39:47.965598000,34787.965598085,4,1,11160000,-1
2019-12-10 09:39:47.965853000,34787.965852894,4,3,11160000,-1
2019-12-10 09:39:47.966098000,34787.966098072,4,100,11160000,-1
2019-12-10 09:39:47.966140000,34787.966139713,4,804,11160000,-1
2019-12-10 09:39:47.966140000,34787.966139713,4,20,11160000,-1
2019-12-10 09:39:47.966140000,34787.966139713,4,5,11160000,-1
2019-12-10 09:39:47.966140000,34787.966139713,4,100,11160000,-1
2019-12-10 09:39:47.966197000,34787.966196738,4,63,11160300,-1
2019-12-10 09:39:47.966226000,34787.966225642005,4,5,11160300,-1
2019-12-10 09:39:47.966430000,34787.966430288,5,89,11160100,1
2019-12-10 09:39:47.966430000,34787.966430288,5,5,11160000,1
2019-12-10 09:39:47.966469000,34787.966468877996,4,6,11160000,-1
2019-12-10 09:39:47.982547000,34787.982547023,4,1,11160900,1
2019-12-10 09:39:47.982587000,34787.982586633,4,15,11161200,-1
2019-12-10 09:39:47.982669000,34787.982669072,4,15,11160900,1
2019-12-10 09:39:49.710980000,34789.710979507996,5,2,11158200,1
2019-12-10 09:39:51.265274000,34791.265273638,5,2,11156000,1
2019-12-10 09:39:51.533080000,34791.533079862995,4,1,11160400,1
2019-12-10 09:39:51.533209999,34791.533210272995,5,1,11161500,1
2019-12-10 09:39:51.533247000,34791.533247237996,4,29,11162100,1
2019-12-10 09:39:51.537183000,34791.537183126,4,1,11162200,1
2019-12-10 09:39:51.537279000,34791.537279218996,5,1,11162900,1
2019-12-10 09:39:51.537279000,34791.537279218996,5,1,11163000,1
2019-12-10 09:39:51.537314000,34791.537313844,4,99,11163000,1
2019-12-10 09:39:51.548700000,34791.548699738,4,1,11163500,1
2019-12-10 09:39:51.548700000,34791.548699738,4,1,11163500,1
2019-12-10 09:39:55.452011000,34795.452011107,5,5,11169000,1
2019-12-10 09:39:56.603070000,34796.603069858,5,5,11164700,1
2019-12-10 09:39:56.603070000,34796.603069858,4,5,11164600,1
2019-12-10 09:39:56.603070000,34796.603069858,4,1,11164600,1
2019-12-10 09:39:56.603142000,34796.603142363,4,18,11164600,-1
2019-12-10 09:39:56.603144000,34796.603143592,4,2,11164600,-1
2019-12-10 09:39:56.606814000,34796.606813515,4,1,11166300,1
2019-12-10 09:39:56.606907000,34796.606907379,4,70,11166300,1
2019-12-10 09:39:56.607579000,34796.607578531,5,1,11167200,1
2019-12-10 09:39:56.607579000,34796.607578531,4,49,11167300,-1
2019-12-10 09:39:56.607605000,34796.607604776,4,1,11167300,-1
2019-12-10 09:39:56.607691000,34796.607691408,4,18,11166300,1
2019-12-10 09:39:56.607759000,34796.607758965,4,31,11166300,1
2019-12-10 09:39:56.607759000,34796.607758965,4,1,11166300,1
2019-12-10 09:39:56.608061000,34796.608060826,4,1,11166200,1
2019-12-10 09:39:56.609381000,34796.609380634,4,1,11166200,1
2019-12-10 09:39:56.610848000,34796.610848047996,4,1,11166600,1
2019-12-10 09:39:56.610883000,34796.610882611,4,1,11166600,1
2019-12-10 09:39:56.612901000,34796.612901353,4,1,11167300,-1
2019-12-10 09:39:56.613190000,34796.613189776,4,99,11167300,-1
2019-12-10 09:39:56.614480000,34796.614480395,4,1,11167300,-1
2019-12-10 09:39:56.615010000,34796.615009811,4,1,11167300,-1
2019-12-10 09:39:56.616058000,34796.616058315,4,1,11167300,-1
2019-12-10 09:39:56.617099000,34796.617099435,4,1,11167300,-1
2019-12-10 09:39:56.617627000,34796.617627379,4,1,11167300,-1
2019-12-10 09:39:56.619199000,34796.619198897,4,1,11167300,-1
2019-12-10 09:39:56.619220000,34796.619219894,4,1,11167300,-1
2019-12-10 09:39:56.621454000,34796.621453645,5,1,11167200,1
2019-12-10 09:39:56.623188000,34796.623188467005,4,1,11167300,-1
2019-12-10 09:39:56.624910000,34796.624909747,4,1,11167300,-1
2019-12-10 09:39:56.626457000,34796.626457308,4,1,11167300,-1
2019-12-10 09:39:56.628005000,34796.628005473,4,1,11167300,-1
2019-12-10 09:39:56.629733000,34796.629733471,4,1,11167300,-1
2019-12-10 09:39:56.631451000,34796.631450978,5,1,11167200,1
2019-12-10 09:39:57.196531000,34797.196530823,5,1,11161800,1
2019-12-10 09:39:58.402984000,34798.402983916,4,1,11160600,1
2019-12-10 09:39:58.403079000,34798.403078819,4,2,11160600,-1
2019-12-10 09:39:58.403139000,34798.403139044,4,98,11160600,-1
2019-12-10 09:39:58.403177000,34798.403176899,4,10,11160600,-1
2019-12-10 09:39:58.430657000,34798.430657379,4,1,11160600,-1
2019-12-10 09:39:58.430683000,34798.430682861,4,71,11160600,-1
2019-12-10 09:39:58.431181000,34798.43118097,4,1,11160600,-1
2019-12-10 09:39:58.431215000,34798.431214659,4,5,11160600,-1
2019-12-10 09:39:58.431269000,34798.431268892,4,41,11164100,1
2019-12-10 09:39:58.565450000,34798.565450239,4,1,11165100,1
2019-12-10 09:39:58.565453000,34798.565453336,4,1,11165100,1
2019-12-10 09:40:00.605297000,34800.605296805,4,2,11162600,-1
2019-12-10 09:40:00.605308000,34800.605307776,4,5,11162600,-1
2019-12-10 09:40:00.605425000,34800.605425039,4,1,11162600,-1
2019-12-10 09:40:00.605680000,34800.605680477005,4,50,11162600,-1
2019-12-10 09:40:00.605714000,34800.605714259,4,42,11162600,-1
2019-12-10 09:40:00.605714000,34800.605714259,4,100,11162600,-1
2019-12-10 09:40:00.607239000,34800.607238935,4,1,11162600,-1
2019-12-10 09:40:00.607418000,34800.607418464,4,99,11162600,-1
2019-12-10 09:40:00.607451000,34800.607451416,4,1,11164100,1
2019-12-10 09:40:00.610916000,34800.610915822996,4,1,11165100,1
2019-12-10 09:40:00.610958000,34800.610957979,4,1,11165100,1
2019-12-10 09:40:11.623183000,34811.623183196,5,1,11161300,1
2019-12-10 09:40:11.623195000,34811.623194965,5,19,11161300,1
2019-12-10 09:40:11.623195000,34811.623194965,5,50,11160700,1
2019-12-10 09:40:11.623195000,34811.623194965,4,1,11160600,1
2019-12-10 09:40:11.623195000,34811.623194965,5,10,11160600,1
2019-12-10 09:40:11.623195000,34811.623194965,4,33,11160400,1
2019-12-10 09:40:11.623196000,34811.623196467,4,35,11160400,1
2019-12-10 09:40:11.623226000,34811.623225916,4,32,11160400,1
2019-12-10 09:40:11.623226000,34811.623225916,4,13,11160400,1
2019-12-10 09:40:11.623401000,34811.623401232006,4,39,11159700,1
2019-12-10 09:40:11.623490000,34811.62349004,4,100,11160600,-1
2019-12-10 09:40:11.623660000,34811.623660312005,4,11,11159700,1
2019-12-10 09:40:11.623678000,34811.623678341,4,35,11159700,1
2019-12-10 09:40:11.623978000,34811.623978364,4,1,11159100,1
2019-12-10 09:40:11.624209000,34811.624208695,4,1,11158400,1
2019-12-10 09:40:11.624318000,34811.624318104,4,1,11158400,1
2019-12-10 09:40:11.624436000,34811.624435685,4,1,11158400,1
2019-12-10 09:40:11.674707000,34811.674707035,5,58,11159400,1
2019-12-10 09:40:13.752666000,34813.752665826,5,5,11159600,1
2019-12-10 09:40:13.753915000,34813.753914682995,4,1,11160600,-1
2019-12-10 09:40:13.753938000,34813.753937703,4,1,11160600,-1
2019-12-10 09:40:13.755529000,34813.755528874,4,1,11160600,-1
2019-12-10 09:40:13.756276000,34813.756275749,4,8,11160600,-1
2019-12-10 09:40:13.756276000,34813.756275749,4,35,11160600,-1
2019-12-10 09:40:13.756276000,34813.756275749,4,1,11160600,-1
2019-12-10 09:40:13.756329000,34813.756328635,5,19,11160600,1
2019-12-10 09:40:13.756368000,34813.756367765,4,41,11160600,1
2019-12-10 09:40:13.756917000,34813.756916663,4,19,11162800,1
2019-12-10 09:40:13.756923000,34813.756922639,4,1,11162800,1
2019-12-10 09:40:13.756945000,34813.756944714,4,19,11162800,1
2019-12-10 09:40:13.760618000,34813.760618282,4,1,11163200,1
2019-12-10 09:40:16.437230000,34816.437230355,5,1,11162200,1
2019-12-10 09:40:16.439317000,34816.43931671,5,1,11163100,1
2019-12-10 09:40:16.439334000,34816.439333526,5,1,11163100,1
2019-12-10 09:40:16.445382000,34816.445381606,5,31,11163400,1
2019-12-10 09:40:16.446576000,34816.44657613,5,1,11163400,1
2019-12-10 09:40:16.448294000,34816.448294445,5,1,11163400,1
2019-12-10 09:40:16.927568000,34816.927567721,5,1,11163400,1
2019-12-10 09:40:16.929321000,34816.929321338,4,1,11163500,-1
2019-12-10 09:40:16.930882000,34816.930882106004,4,1,11163500,-1
2019-12-10 09:40:16.932470000,34816.932469757005,4,1,11163500,-1
2019-12-10 09:40:17.038219000,34817.038219456,4,1,11163500,-1
2019-12-10 09:40:17.039938000,34817.03993844,4,1,11163500,-1
2019-12-10 09:40:17.059188000,34817.059187706,4,1,11163500,-1
2019-12-10 09:40:17.060726000,34817.060726297,4,1,11163500,-1
2019-12-10 09:40:17.062269000,34817.062268707996,4,1,11163500,-1
2019-12-10 09:40:17.064026000,34817.064026228,4,1,11163500,-1
2019-12-10 09:40:17.075502000,34817.075502175,5,1,11163400,1
2019-12-10 09:40:17.077399000,34817.077398784,4,1,11163500,-1
2019-12-10 09:40:17.811231000,34817.811231217995,4,7,11161900,-1
2019-12-10 09:40:17.940661000,34817.940660537,4,3,11161900,-1
2019-12-10 09:40:17.941066000,34817.941066079,4,19,11163500,-1
2019-12-10 09:40:17.941120000,34817.941120466,4,71,11163500,-1
2019-12-10 09:40:17.941157000,34817.941156793,4,100,11163600,-1
2019-12-10 09:40:17.941164000,34817.941163735,4,45,11163600,-1
2019-12-10 09:40:17.941185000,34817.941185262,4,55,11163600,-1
2019-12-10 09:40:17.941185000,34817.941185262,4,1,11163600,-1
2019-12-10 09:40:17.941425000,34817.941424623,4,95,11163600,-1
2019-12-10 09:40:17.941435000,34817.941434625,4,5,11163600,-1
2019-12-10 09:40:17.971442000,34817.971441878995,4,1,11166200,1
2019-12-10 09:40:17.971534000,34817.971533769,4,1,11166700,1
2019-12-10 09:40:18.005518000,34818.005517657,4,95,11163200,-1
2019-12-10 09:40:18.005519000,34818.005518889,4,5,11163200,-1
2019-12-10 09:40:19.922272000,34819.922271715,5,100,11168100,1
2019-12-10 09:40:19.922272000,34819.922271715,5,58,11169000,1
2019-12-10 09:40:19.923470000,34819.923469811,4,1,11169100,-1
2019-12-10 09:40:20.460440000,34820.460440332005,4,5,11169100,-1
2019-12-10 09:40:20.460440000,34820.460440332005,4,2,11169100,-1
2019-12-10 09:40:20.460801000,34820.460801306,4,50,11170000,-1
2019-12-10 09:40:20.481650000,34820.481649557005,4,6,11171700,-1
2019-12-10 09:40:20.533085000,34820.533085078,4,1,11169200,1
2019-12-10 09:40:20.533085000,34820.533085078,4,1,11169200,1
2019-12-10 09:40:20.911772000,34820.911771948,5,100,11171000,1
2019-12-10 09:40:20.911772000,34820.911771948,5,5,11171600,1
2019-12-10 09:40:20.911772000,34820.911771948,4,94,11171700,-1
2019-12-10 09:40:20.911772000,34820.911771948,4,1,11171800,-1
2019-12-10 09:40:20.911844000,34820.911843585,4,100,11171700,1
2019-12-10 09:40:20.911848000,34820.911847824,4,2,11171800,-1
2019-12-10 09:40:20.921660000,34820.921660491,5,100,11168800,1
2019-12-10 09:40:21.015277000,34821.01527735,4,1,11171700,-1
2019-12-10 09:40:21.015448000,34821.01544834,4,1,11171700,-1
2019-12-10 09:40:21.032282000,34821.032281645,4,98,11171700,-1
2019-12-10 09:40:21.032282000,34821.032281645,4,100,11171700,-1
2019-12-10 09:40:21.046973000,34821.046972749,4,2,11171700,-1
2019-12-10 09:40:21.138260000,34821.138260284,4,98,11171700,-1
2019-12-10 09:40:21.138260000,34821.138260284,4,2,11171800,-1
2019-12-10 09:40:21.475114000,34821.475114169,4,1,11171700,-1
2019-12-10 09:40:21.497659000,34821.497659165,4,5,11171700,-1
2019-12-10 09:40:21.498637000,34821.498636512,4,1,11171700,-1
2019-12-10 09:40:21.500521000,34821.500521087,4,1,11171700,-1
2019-12-10 09:40:21.506291000,34821.506291405,4,1,11171700,-1
2019-12-10 09:40:21.510244999,34821.510245253,4,1,11171700,-1
2019-12-10 09:40:21.512656000,34821.512655578,4,1,11171700,-1
2019-12-10 09:40:21.515582000,34821.515581929,4,1,11171700,-1
2019-12-10 09:40:21.518679000,34821.518679319,4,1,11171700,-1
2019-12-10 09:40:21.521584000,34821.521583542,4,1,11171700,-1
2019-12-10 09:40:25.905976000,34825.905975581,5,1,11170600,1
2019-12-10 09:40:25.907736000,34825.907736,4,1,11171700,-1
2019-12-10 09:40:25.908259000,34825.908258607,4,1,11171700,-1
2019-12-10 09:40:25.909375000,34825.909374612005,4,77,11171700,-1
2019-12-10 09:40:25.909854000,34825.909853617995,4,1,11171700,-1
2019-12-10 09:40:25.909875000,34825.909875373996,4,1,11171700,-1
2019-12-10 09:40:25.911412000,34825.911411643,4,1,11171700,-1
2019-12-10 09:40:25.911945000,34825.911944652005,4,1,11171700,-1
2019-12-10 09:40:25.913009000,34825.913009282995,4,1,11171700,-1
2019-12-10 09:40:25.914555000,34825.914554712996,4,1,11171700,-1
2019-12-10 09:40:25.916156000,34825.916155989,4,1,11171700,-1
2019-12-10 09:40:25.917762000,34825.917762301004,4,1,11171700,-1
2019-12-10 09:40:25.918556000,34825.918555617995,4,1,11171700,-1
2019-12-10 09:40:25.919335000,34825.919334697996,4,1,11171700,-1
2019-12-10 09:40:25.920924000,34825.920923586,4,1,11171700,-1
2019-12-10 09:40:25.921002000,34825.921002004,4,6,11171700,-1
2019-12-10 09:40:25.922477000,34825.922476701,4,1,11171700,-1
2019-12-10 09:40:25.924060000,34825.924060321,4,1,11171700,-1
2019-12-10 09:40:25.925647000,34825.925647034,4,1,11171700,-1
2019-12-10 09:40:25.926404000,34825.926404298,4,5,11171700,-1
2019-12-10 09:40:25.927183000,34825.927182602005,4,1,11171700,-1
2019-12-10 09:40:25.928731000,34825.928731029,4,1,11171700,-1
2019-12-10 09:40:25.929005000,34825.929005045,4,5,11171700,-1
2019-12-10 09:40:25.930286000,34825.930285698996,4,1,11171700,-1
2019-12-10 09:40:25.931835000,34825.931834731,4,1,11171700,-1
2019-12-10 09:40:25.931964000,34825.931963983996,4,5,11171700,-1
2019-12-10 09:40:25.933401000,34825.933401099,4,1,11171700,-1
2019-12-10 09:40:25.934936000,34825.93493631,4,1,11171700,-1
2019-12-10 09:40:26.888489000,34826.888489204,4,1,11171700,-1
2019-12-10 09:40:26.888522000,34826.888521792,4,15,11171700,-1
2019-12-10 09:40:26.888562000,34826.888562487,4,50,11171700,-1
2019-12-10 09:40:26.888600000,34826.888600244,4,5,11171800,-1
2019-12-10 09:40:26.888609000,34826.888608806,4,90,11171800,-1
2019-12-10 09:40:26.888609000,34826.888608806,4,5,11171800,-1
2019-12-10 09:40:26.888650000,34826.888649677,4,22,11171800,-1
2019-12-10 09:40:26.888656000,34826.888655576004,4,73,11171800,-1
2019-12-10 09:40:26.888656000,34826.888655576004,4,27,11171800,-1
2019-12-10 09:40:26.888769000,34826.888769004,4,73,11171800,-1
2019-12-10 09:40:26.888855000,34826.888854851,4,1,11173000,-1
2019-12-10 09:40:26.888859000,34826.888859223,4,5,11173000,-1
2019-12-10 09:40:26.888875000,34826.888874674,4,5,11173100,-1
2019-12-10 09:40:26.888875000,34826.888874674,4,16,11175000,-1
2019-12-10 09:40:26.889146000,34826.889145682995,4,100,11173100,-1
2019-12-10 09:40:26.904454000,34826.904453622,5,5,11174900,1
2019-12-10 09:40:26.904454000,34826.904453622,4,78,11175000,-1
2019-12-10 09:40:26.904500000,34826.90449954,4,6,11175000,-1
2019-12-10 09:40:27.019810000,34827.019809984,4,99,11173700,1
2019-12-10 09:40:27.105729000,34827.105729092,4,1,11173800,1
2019-12-10 09:40:30.693094000,34830.693094254,5,19,11170500,1
2019-12-10 09:40:30.693094000,34830.693094254,5,5,11168100,1
2019-12-10 09:40:30.693094000,34830.693094254,5,3,11168000,1
2019-12-10 09:40:30.693094000,34830.693094254,5,5,11167900,1
2019-12-10 09:40:30.693094000,34830.693094254,5,31,11167800,1
2019-12-10 09:40:34.019944000,34834.019943693,5,1,11174500,1
2019-12-10 09:40:34.022228000,34834.022228499,5,21,11174300,1
2019-12-10 09:40:34.022990000,34834.022989897996,5,5,11174900,1
2019-12-10 09:40:34.022990000,34834.022989897996,4,14,11175000,-1
2019-12-10 09:40:34.023239000,34834.023239183,4,1,11175000,-1
2019-12-10 09:40:34.023404000,34834.023403531,4,1,11175000,-1
2019-12-10 09:40:34.024808000,34834.024808272996,4,1,11175000,-1
2019-12-10 09:40:34.025854000,34834.025853843996,4,1,11175000,-1
2019-12-10 09:40:34.026561000,34834.026560695,4,1,11175000,-1
2019-12-10 09:40:34.028205000,34834.028205249,4,1,11175000,-1
2019-12-10 09:40:34.028228000,34834.028228099996,4,1,11175000,-1
2019-12-10 09:40:34.029769000,34834.029768937005,4,1,11175000,-1
2019-12-10 09:40:34.035056000,34834.035055852,4,24,11175000,-1
2019-12-10 09:40:34.035509000,34834.035509347996,4,1,11175000,-1
2019-12-10 09:40:34.035877000,34834.035876698,4,1,11175000,-1
2019-12-10 09:40:34.037146000,34834.037146199,4,1,11175000,-1
2019-12-10 09:40:34.041135000,34834.041134998,4,1,11173800,1
2019-12-10 09:40:34.042345000,34834.042345303,4,51,11175000,-1
2019-12-10 09:40:34.042345000,34834.042345303,4,100,11175000,-1
2019-12-10 09:40:34.042345000,34834.042345303,4,100,11175000,-1
2019-12-10 09:40:34.115391000,34834.115391295,4,1,11174000,1
2019-12-10 09:40:34.468466000,34834.468466394,5,5,11174800,1
2019-12-10 09:40:34.468489000,34834.468488784,4,23,11175000,-1
2019-12-10 09:40:34.469572000,34834.469571576,4,1,11175000,-1
2019-12-10 09:40:34.469754000,34834.46975442,4,1,11175000,-1
2019-12-10 09:40:34.471149000,34834.471148707,5,89,11174900,1
2019-12-10 09:40:34.471149000,34834.471148707,5,5,11174900,1
2019-12-10 09:40:34.471149000,34834.471148707,4,75,11175000,-1
2019-12-10 09:40:34.471149000,34834.471148707,4,31,11175000,-1
2019-12-10 09:40:34.472369000,34834.472369251,4,1,11175000,-1
2019-12-10 09:40:34.482329000,34834.482328987004,4,1,11175000,-1
2019-12-10 09:40:34.484994000,34834.484993683,4,23,11175000,-1
2019-12-10 09:40:34.501687000,34834.501687102005,4,1,11175000,-1
2019-12-10 09:40:35.459541000,34835.459541415,4,1,11175000,-1
2019-12-10 09:40:35.459572000,34835.459572126,4,32,11175000,-1
2019-12-10 09:40:35.606380000,34835.606380032004,4,1,11175000,-1
2019-12-10 09:40:36.213276000,34836.213275796,4,9,11175000,-1
2019-12-10 09:40:36.213276000,34836.213275796,4,89,11175000,-1
2019-12-10 09:40:36.213276000,34836.213275796,4,1,11175700,-1
2019-12-10 09:40:36.213410000,34836.213410397,4,3,11175700,-1
2019-12-10 09:40:36.216009000,34836.21600862,4,4,11175700,-1
2019-12-10 09:40:36.218944000,34836.218944044,4,2,11175700,-1
2019-12-10 09:40:36.218944000,34836.218944044,4,2,11175700,-1
2019-12-10 09:40:36.222125000,34836.222125178996,4,4,11175700,-1
2019-12-10 09:40:36.224884000,34836.224884167,4,4,11175700,-1
2019-12-10 09:40:37.214680000,34837.214680459,4,13,11175000,-1
2019-12-10 09:40:37.233773000,34837.233773079,5,2,11174900,1
2019-12-10 09:40:37.233773000,34837.233773079,4,87,11175000,-1
2019-12-10 09:40:37.233773000,34837.233773079,4,11,11175000,-1
2019-12-10 09:40:42.368094000,34842.36809424,4,1,11170800,1
2019-12-10 09:40:42.368123000,34842.368122612,5,2,11170800,1
2019-12-10 09:40:42.368123000,34842.368122612,5,8,11170600,1
2019-12-10 09:40:42.368147000,34842.368146883,5,100,11174600,1
2019-12-10 09:40:42.368496000,34842.368495557,4,1,11169800,1
2019-12-10 09:40:42.368496000,34842.368495557,4,9,11169800,1
2019-12-10 09:40:42.371496000,34842.371496472,4,20,11169200,1
2019-12-10 09:40:42.391288000,34842.391288114,5,5,11170100,1
2019-12-10 09:40:42.391288000,34842.391288114,4,3,11170200,-1
2019-12-10 09:40:42.425969000,34842.425968564,4,1,11170000,1
2019-12-10 09:40:42.425969000,34842.425968564,4,7,11170000,1
2019-12-10 09:40:42.426011000,34842.42601103,4,7,11169200,-1
2019-12-10 09:40:42.426014000,34842.42601392,4,1,11169200,-1
2019-12-10 09:40:42.426020000,34842.426020171,4,13,11169200,-1
2019-12-10 09:40:42.426316000,34842.426315658,4,1,11169200,-1
2019-12-10 09:40:42.428649000,34842.42864916,4,12,11169200,-1
2019-12-10 09:40:42.431653000,34842.431653286,4,11,11169200,-1
2019-12-10 09:40:42.434643000,34842.434643475,4,11,11169200,-1
2019-12-10 09:40:42.437640000,34842.437640305,4,10,11169200,-1
2019-12-10 09:40:42.440653000,34842.440652879,4,9,11169200,-1
2019-12-10 09:40:42.443622000,34842.443621613,4,9,11169200,-1
2019-12-10 09:40:42.446602000,34842.446601547,4,8,11169200,-1
2019-12-10 09:40:42.602770000,34842.602769769,4,1,11170300,1
2019-12-10 09:40:42.737644000,34842.737644278,4,1,11169400,1
2019-12-10 09:40:42.809051000,34842.809051075,5,5,11171000,1
2019-12-10 09:40:42.809051000,34842.809051075,4,2,11171100,-1
2019-12-10 09:40:43.587679000,34843.587679185,5,1,11174400,1
2019-12-10 09:40:44.325568000,34844.325567774,5,100,11173200,1
2019-12-10 09:40:44.325568000,34844.325567774,5,100,11174400,1
2019-12-10 09:40:44.327964000,34844.327963683,5,5,11174900,1
2019-12-10 09:40:44.327964000,34844.327963683,4,7,11175000,-1
2019-12-10 09:40:49.753559000,34849.753558831,5,100,11174500,1
2019-12-10 09:40:49.753559000,34849.753558831,4,82,11175000,-1
2019-12-10 09:40:49.753559000,34849.753558831,4,100,11175000,-1
2019-12-10 09:40:49.753559000,34849.753558831,4,100,11175000,-1
2019-12-10 09:40:49.753559000,34849.753558831,4,1,11175000,-1
2019-12-10 09:40:49.753590000,34849.753589966,5,100,11175100,1
2019-12-10 09:40:50.754546000,34850.754545913,4,100,11175000,-1
2019-12-10 09:40:52.584996000,34852.584996427,5,100,11176900,1
2019-12-10 09:40:52.584996000,34852.584996427,5,100,11178900,1
2019-12-10 09:40:52.584996000,34852.584996427,4,18,11179000,-1
2019-12-10 09:40:52.584996000,34852.584996427,4,16,11179000,-1
2019-12-10 09:40:52.584996000,34852.584996427,4,3,11179000,-1
2019-12-10 09:40:52.584996000,34852.584996427,4,1,11179000,-1
2019-12-10 09:40:52.584996000,34852.584996427,4,3,11179000,-1
2019-12-10 09:40:52.584996000,34852.584996427,4,2,11179000,-1
2019-12-10 09:40:52.584996000,34852.584996427,4,100,11179000,-1
2019-12-10 09:40:52.584996000,34852.584996427,5,100,11179600,1
2019-12-10 09:40:52.584996000,34852.584996427,5,100,11179600,1
2019-12-10 09:40:52.584996000,34852.584996427,5,100,11179900,1
2019-12-10 09:40:52.584996000,34852.584996427,4,2,11180000,-1
2019-12-10 09:40:52.584996000,34852.584996427,4,10,11180000,-1
2019-12-10 09:40:52.584996000,34852.584996427,4,45,11180000,-1
2019-12-10 09:40:52.585568000,34852.585568276,4,100,11179000,-1
2019-12-10 09:40:52.588288000,34852.588288381005,4,100,11179000,-1
2019-12-10 09:40:52.609912000,34852.609911509,4,955,11180000,-1
2019-12-10 09:40:52.610239000,34852.610238757996,4,100,11180000,-1
2019-12-10 09:40:52.610463000,34852.610463034,5,20,11180000,1
